id,city_id,name,marker,coordinates,cable_id
sungai-kakap-indonesia,9094,"Sungai Kakap, Indonesia",measle_white,"<Point><coordinates>109.183231,-0.067080,0</coordinates></Point>",1597
tanjung-pakis-indonesia,9095,"Tanjung Pakis, Indonesia",measle_white,"<Point><coordinates>107.120927,-5.981433</coordinates></Point>",1597
tanjung-bemban-indonesia,9096,"Tanjung Bemban, Indonesia",measle_white,"<Point><coordinates>104.133135,1.173154</coordinates></Point>",1597
kelibia-tunisia,6015,"Kelibia, Tunisia",measle_white,"<Point><coordinates>11.089918,36.849308</coordinates></Point>",1621
mazara-del-vallo-italy,3215,"Mazara del Vallo, Italy",measle_white,"<Point><coordinates>12.591285,37.650089</coordinates></Point>",1621
pago-pago-american-samoa,9070,"Pago Pago, American Samoa",measle_white,"<Point><coordinates>-170.695689,-14.276546</coordinates></Point>",1600
sventoji-lithuania,5311,"Sventoji, Lithuania",measle_white,"<Point><coordinates>21.082394,56.028303</coordinates></Point>",1611
liepaja-latvia,5310,"Liepaja, Latvia",measle_white,"<Point><coordinates>21.011300,56.508186,0</coordinates></Point>",1611
kotka-finland,4552,"Kotka, Finland",measle_white,"<Point><coordinates>26.883563,60.501055</coordinates></Point>",1610
helsingfors-finland,9103,"Helsingfors, Finland",measle_white,"<Point><coordinates>24.932490,60.171075,0</coordinates></Point>",1610
stavsnas-sweden,5952,"Stavsnas, Sweden",measle_white,"<Point><coordinates>18.764621,59.822735</coordinates></Point>",1609
mariehamn-finland,5830,"Mariehamn, Finland",measle_white,"<Point><coordinates>19.937863,60.113848</coordinates></Point>",1208
mariehamn-finland,5830,"Mariehamn, Finland",measle_white,"<Point><coordinates>19.937863,60.113848</coordinates></Point>",1609
haradsholm-finland,9104,"Haradsholm, Finland",measle_white,"<Point><coordinates>22.302120,60.300957,0</coordinates></Point>",1609
hang-finland,7694,"Hangö, Finland",measle_white,"<Point><coordinates>22.968233,59.823223</coordinates></Point>",1609
helsingfors-finland,9103,"Helsingfors, Finland",measle_white,"<Point><coordinates>24.932490,60.171075,0</coordinates></Point>",1609
helsinki-finland,3064,"Helsinki, Finland",measle_white,"<Point><coordinates>24.932490,60.171075,0</coordinates></Point>",1624
tallinn-estonia,3089,"Tallinn, Estonia",measle_white,"<Point><coordinates>24.752412,59.436212</coordinates></Point>",1624
stockholm-sweden,3063,"Stockholm, Sweden",measle_white,"<Point><coordinates>18.062864,59.332208</coordinates></Point>",1624
toamasina-madagascar,9398,"Toamasina, Madagascar",measle_white,"<Point><coordinates>49.400349,-18.146173</coordinates></Point>",1594
sainte-marie-runion,9399,"Sainte Marie, Réunion",measle_white,"<Point><coordinates>55.549956,-20.897344</coordinates></Point>",1594
terre-rouge-mauritius,9400,"Terre Rouge, Mauritius",measle_white,"<Point><coordinates>57.510111,-20.077813</coordinates></Point>",1594
penmarch-france,3119,"Penmarch, France",measle_white,"<Point><coordinates>-4.338688,47.811315</coordinates></Point>",1629
lisbon-portugal,3146,"Lisbon, Portugal",measle_white,"<Point><coordinates>-9.150160,38.725675,0</coordinates></Point>",1629
nouakchott-mauritania,4192,"Nouakchott, Mauritania",measle_white,"<Point><coordinates>-15.978282,18.083888</coordinates></Point>",1629
dakar-senegal,4180,"Dakar, Senegal",measle_white,"<Point><coordinates>-17.451914,14.686624</coordinates></Point>",1629
banjul-gambia,4348,"Banjul, Gambia",measle_white,"<Point><coordinates>-16.581358,13.455960,0</coordinates></Point>",1629
conakry-guinea,4208,"Conakry, Guinea",measle_white,"<Point><coordinates>-13.703820,9.513579,0</coordinates></Point>",1629
freetown-sierra-leone,4212,"Freetown, Sierra Leone",measle_white,"<Point><coordinates>-13.238098,8.485357</coordinates></Point>",1629
monrovia-liberia,4178,"Monrovia, Liberia",measle_white,"<Point><coordinates>-10.797181,6.300104</coordinates></Point>",1629
abidjan-cte-divoire,3316,"Abidjan, Côte d'Ivoire",measle_white,"<Point><coordinates>-4.026237,5.323542</coordinates></Point>",1629
accra-ghana,4181,"Accra, Ghana",measle_white,"<Point><coordinates>-0.201092,5.558308</coordinates></Point>",1629
cotonou-benin,3315,"Cotonou, Benin",measle_white,"<Point><coordinates>2.439922,6.356550,0</coordinates></Point>",1629
lagos-nigeria,3280,"Lagos, Nigeria",measle_white,"<Point><coordinates>3.423223,6.438874</coordinates></Point>",1629
libreville-gabon,4221,"Libreville, Gabon",measle_white,"<Point><coordinates>9.454372,0.394248</coordinates></Point>",1629
muanda-congo-dem-rep-,9426,"Muanda, Congo, Dem. Rep.",measle_white,"<Point><coordinates>12.349878,-5.933386</coordinates></Point>",1560
point-noire-congo-rep-,5971,"Point Noire, Congo, Rep.",measle_white,"<Point><coordinates>11.863648,-4.779090,0</coordinates></Point>",1560
lagos-nigeria,3280,"Lagos, Nigeria",measle_white,"<Point><coordinates>3.423223,6.438874</coordinates></Point>",1560
lome-togo,3317,"Lome, Togo",measle_white,"<Point><coordinates>1.227813,6.125983</coordinates></Point>",1560
accra-ghana,4181,"Accra, Ghana",measle_white,"<Point><coordinates>-0.201092,5.558308</coordinates></Point>",1560
abidjan-cte-divoire,3316,"Abidjan, Côte d'Ivoire",measle_white,"<Point><coordinates>-4.026237,5.323542</coordinates></Point>",1560
palmarejo-cape-verde,10725,"Palmarejo, Cape Verde",measle_white,"<Point><coordinates>-23.521247,14.923049</coordinates></Point>",1560
el-goro-canary-islands-spain,5720,"El Goro, Canary Islands, Spain",measle_white,"<Point><coordinates>-15.398741,27.959371</coordinates></Point>",1666
el-goro-canary-islands-spain,5720,"El Goro, Canary Islands, Spain",measle_white,"<Point><coordinates>-15.398741,27.959371</coordinates></Point>",1560
guningtou-taiwan,10366,"Guningtou, Taiwan",measle_white,"<Point><coordinates>118.307152,24.476170,0</coordinates></Point>",1632
lake-ci-taiwan,10367,"Lake Ci, Taiwan",measle_white,"<Point><coordinates>118.289769,24.455564</coordinates></Point>",1632
bata-equatorial-guinea,9434,"Bata, Equatorial Guinea",measle_white,"<Point><coordinates>9.768239,1.860067</coordinates></Point>",1842
bata-equatorial-guinea,9434,"Bata, Equatorial Guinea",measle_white,"<Point><coordinates>9.768239,1.860067</coordinates></Point>",1699
bata-equatorial-guinea,9434,"Bata, Equatorial Guinea",measle_white,"<Point><coordinates>9.768239,1.860067</coordinates></Point>",1629
dadeng-island-china,10368,"Dadeng Island, China",measle_white,"<Point><coordinates>118.301000,24.556736,0</coordinates></Point>",1632
guanyin-mountain-china,10369,"Guanyin Mountain, China",measle_white,"<Point><coordinates>118.188988,24.493943</coordinates></Point>",1632
maldonado-uruguay,5963,"Maldonado, Uruguay",measle_white,"<Point><coordinates>-54.950187,-34.900364</coordinates></Point>",1633
las-toninas-argentina,3330,"Las Toninas, Argentina",measle_white,"<Point><coordinates>-56.695499,-36.472532</coordinates></Point>",1633
st-davids-bermuda,5793,"St. David’s, Bermuda",measle_white,"<Point><coordinates>-64.769518,32.312201</coordinates></Point>",1634
holyhead-united-kingdom,6035,"Holyhead, United Kingdom",measle_white,"<Point><coordinates>-4.630387,53.306039</coordinates></Point>",1684
holyhead-united-kingdom,6035,"Holyhead, United Kingdom",measle_white,"<Point><coordinates>-4.630387,53.306039</coordinates></Point>",1641
dublin-ireland,3077,"Dublin, Ireland",measle_white,"<Point><coordinates>-6.248257,53.348031</coordinates></Point>",1641
batam-indonesia,5862,"Batam, Indonesia",measle_white,"<Point><coordinates>103.962530,1.134677,0</coordinates></Point>",1648
dumai-indonesia,7311,"Dumai, Indonesia",measle_white,"<Point><coordinates>101.447590,1.665341,0</coordinates></Point>",1648
tortola-virgin-islands-u-k-,9589,"Tortola, Virgin Islands (U.K.)",measle_white,"<Point><coordinates>-64.597253,18.414747</coordinates></Point>",1727
tortola-virgin-islands-u-k-,9589,"Tortola, Virgin Islands (U.K.)",measle_white,"<Point><coordinates>-64.597253,18.414747</coordinates></Point>",1634
mumbai-india,3212,"Mumbai, India",measle_white,"<Point><coordinates>72.875924,19.075782</coordinates></Point>",1598
al-faw-iraq,9596,"Al-Faw, Iraq",measle_white,"<Point><coordinates>48.531795,29.923335</coordinates></Point>",1598
kuwait-city-kuwait,3871,"Kuwait City, Kuwait",measle_white,"<Point><coordinates>47.974764,29.374019</coordinates></Point>",1598
bushehr-iran,9683,"Bushehr, Iran",measle_white,"<Point><coordinates>50.842731,28.970015</coordinates></Point>",1598
al-khobar-saudi-arabia,7729,"Al Khobar, Saudi Arabia",measle_white,"<Point><coordinates>50.214216,26.286130,0</coordinates></Point>",1598
fujairah-united-arab-emirates,5962,"Fujairah, United Arab Emirates",measle_white,"<Point><coordinates>56.333744,25.121677</coordinates></Point>",1598
chikura-japan,5885,"Chikura, Japan",measle_white,"<Point><coordinates>139.954603,34.976653</coordinates></Point>",1604
shantou-china,5803,"Shantou, China",measle_white,"<Point><coordinates>116.675512,23.354588</coordinates></Point>",1604
nasugbu-philippines,9603,"Nasugbu, Philippines",measle_white,"<Point><coordinates>120.695823,14.317386</coordinates></Point>",1604
songkhla-thailand,4265,"Songkhla, Thailand",measle_white,"<Point><coordinates>100.597004,7.078424</coordinates></Point>",1604
tuas-singapore,5938,"Tuas, Singapore",measle_white,"<Point><coordinates>103.647101,1.338193</coordinates></Point>",1604
ketchikan-alaska-united-states,8551,"Ketchikan, Alaska, United States",measle_white,"<Point><coordinates>-131.647807,55.341878</coordinates></Point>",1567
breivika-norway,9671,"Breivika, Norway",measle_white,"<Point><coordinates>16.553197,68.735035</coordinates></Point>",1651
longyearbyen-svalbard-norway,9672,"Longyearbyen, Svalbard, Norway",measle_white,"<Point><coordinates>15.648803,78.218527</coordinates></Point>",1651
auckland-new-zealand,3319,"Auckland, New Zealand",measle_white,"<Point><coordinates>174.770406,-36.884445</coordinates></Point>",1487
auckland-new-zealand,3319,"Auckland, New Zealand",measle_white,"<Point><coordinates>174.770406,-36.884445</coordinates></Point>",1135
tenerife-canary-islands-spain,7713,"Tenerife, Canary Islands, Spain",measle_white,"<Point><coordinates>-16.522764,28.292770,0</coordinates></Point>",1666
pentaskhinos-cyprus,5812,"Pentaskhinos, Cyprus",measle_white,"<Point><coordinates>33.603579,34.828509</coordinates></Point>",1573
fuzhou-china,8620,"Fuzhou, China",measle_white,"<Point><coordinates>119.303245,26.071091</coordinates></Point>",1636
highbridge-united-kingdom,5745,"Highbridge, United Kingdom",measle_white,"<Point><coordinates>-2.975017,51.222251</coordinates></Point>",1560
seixal-portugal,9058,"Seixal, Portugal",measle_white,"<Point><coordinates>-9.107387,38.642276</coordinates></Point>",1560
yzerfontein-south-africa,9844,"Yzerfontein, South Africa",measle_white,"<Point><coordinates>18.155540,-33.348217,0</coordinates></Point>",1669
yzerfontein-south-africa,9844,"Yzerfontein, South Africa",measle_white,"<Point><coordinates>18.155540,-33.348217,0</coordinates></Point>",1560
swakopmund-namibia,9845,"Swakopmund, Namibia",measle_white,"<Point><coordinates>14.528100,-22.678300,0</coordinates></Point>",1560
limbe-cameroon,9846,"Limbe, Cameroon",measle_white,"<Point><coordinates>9.208474,4.014558</coordinates></Point>",1560
oran-algeria,8359,"Oran, Algeria",measle_white,"<Point><coordinates>-0.641961,35.701653</coordinates></Point>",1664
valencia-spain,3066,"Valencia, Spain",measle_white,"<Point><coordinates>-0.376971,39.468350,0</coordinates></Point>",1696
valencia-spain,3066,"Valencia, Spain",measle_white,"<Point><coordinates>-0.376971,39.468350,0</coordinates></Point>",1664
abu-talat-egypt,9485,"Abu Talat, Egypt",measle_white,"<Point><coordinates>29.702507,31.071870,0</coordinates></Point>",1573
zafarana-egypt,9486,"Zafarana, Egypt",measle_white,"<Point><coordinates>32.649869,29.116695</coordinates></Point>",1580
abu-talat-egypt,9485,"Abu Talat, Egypt",measle_white,"<Point><coordinates>29.702507,31.071870,0</coordinates></Point>",1580
swakopmund-namibia,9845,"Swakopmund, Namibia",measle_white,"<Point><coordinates>14.528100,-22.678300,0</coordinates></Point>",1629
cape-town-south-africa,3921,"Cape Town, South Africa",measle_white,"<Point><coordinates>18.421946,-33.919212</coordinates></Point>",1629
santana-sao-tome-and-principe,10094,"Santana, Sao Tome and Principe",measle_white,"<Point><coordinates>6.532889,0.859580,0</coordinates></Point>",1629
luanda-angola,4190,"Luanda, Angola",measle_white,"<Point><coordinates>13.235034,-8.812877</coordinates></Point>",1374
luanda-angola,4190,"Luanda, Angola",measle_white,"<Point><coordinates>13.235034,-8.812877</coordinates></Point>",1709
luanda-angola,4190,"Luanda, Angola",measle_white,"<Point><coordinates>13.235034,-8.812877</coordinates></Point>",1629
muanda-congo-dem-rep-,9426,"Muanda, Congo, Dem. Rep.",measle_white,"<Point><coordinates>12.349878,-5.933386</coordinates></Point>",1629
tenerife-canary-islands-spain,7713,"Tenerife, Canary Islands, Spain",measle_white,"<Point><coordinates>-16.522764,28.292770,0</coordinates></Point>",1629
kribi-cameroon,10095,"Kribi, Cameroon",measle_white,"<Point><coordinates>9.910427,2.932918</coordinates></Point>",1856
kribi-cameroon,10095,"Kribi, Cameroon",measle_white,"<Point><coordinates>9.910427,2.932918</coordinates></Point>",1821
kribi-cameroon,10095,"Kribi, Cameroon",measle_white,"<Point><coordinates>9.910427,2.932918</coordinates></Point>",1842
darnah-libya,7873,"Darnah, Libya",measle_white,"<Point><coordinates>22.639229,32.763568</coordinates></Point>",1184
darnah-libya,7873,"Darnah, Libya",measle_white,"<Point><coordinates>22.639229,32.763568</coordinates></Point>",1665
chania-greece,5723,"Chania, Greece",measle_white,"<Point><coordinates>24.012178,35.511809</coordinates></Point>",1665
harbour-view-jamaica,9600,"Harbour View, Jamaica",measle_white,"<Point><coordinates>-76.716876,17.949708</coordinates></Point>",1671
haina-dominican-republic,10120,"Haina, Dominican Republic",measle_white,"<Point><coordinates>-70.161850,18.699024,0</coordinates></Point>",1671
nanny-cay-virgin-islands-u-k-,10121,"Nanny Cay, Virgin Islands (U.K.)",measle_white,"<Point><coordinates>-64.597253,18.414747</coordinates></Point>",1671
nyali-kenya,10122,"Nyali, Kenya",measle_white,"<Point><coordinates>39.700061,-4.050477</coordinates></Point>",1667
kaweni-mayotte,10123,"Kaweni, Mayotte",measle_white,"<Point><coordinates>45.165878,-12.817074</coordinates></Point>",1667
amwaj-island-bahrain,10683,"Amwaj Island, Bahrain",measle_white,"<Point><coordinates>50.575837,26.229001</coordinates></Point>",1631
al-kheesa-qatar,10682,"Al-Kheesa, Qatar",measle_white,"<Point><coordinates>51.519391,25.294333</coordinates></Point>",1631
al-khobar-saudi-arabia,7729,"Al Khobar, Saudi Arabia",measle_white,"<Point><coordinates>50.214216,26.286130,0</coordinates></Point>",1631
dubai-united-arab-emirates,3270,"Dubai, United Arab Emirates",measle_white,"<Point><coordinates>55.308452,25.269334</coordinates></Point>",1631
victoria-seychelles,4362,"Victoria, Seychelles",measle_white,"<Point><coordinates>55.445073,-4.617664</coordinates></Point>",1672
dar-es-salaam-tanzania,4182,"Dar Es Salaam, Tanzania",measle_white,"<Point><coordinates>39.269690,-6.823229,0</coordinates></Point>",1672
halifax-nova-scotia-canada,3640,"Halifax, Nova Scotia, Canada",measle_white,"<Point><coordinates>-63.573962,44.645789</coordinates></Point>",1673
brean-united-kingdom,5736,"Brean, United Kingdom",measle_white,"<Point><coordinates>-3.010905,51.293735</coordinates></Point>",1835
brean-united-kingdom,5736,"Brean, United Kingdom",measle_white,"<Point><coordinates>-3.010905,51.293735</coordinates></Point>",1673
tel-aviv-israel,3213,"Tel Aviv, Israel",measle_white,"<Point><coordinates>34.769692,32.044623</coordinates></Point>",1677
bari-italy,3160,"Bari, Italy",measle_white,"<Point><coordinates>16.866673,41.125478</coordinates></Point>",1677
al-seeb-oman,7646,"Al Seeb, Oman",measle_white,"<Point><coordinates>58.176126,23.684666</coordinates></Point>",1598
al-hidd-bahrain,10233,"Al Hidd, Bahrain",measle_white,"<Point><coordinates>50.656208,26.241599</coordinates></Point>",1598
al-daayen-qatar,10232,"Al Daayen, Qatar",measle_white,"<Point><coordinates>51.451911,25.538572</coordinates></Point>",1598
melaka-malaysia,6300,"Melaka, Malaysia",measle_white,"<Point><coordinates>102.220929,2.273153</coordinates></Point>",1648
qalhat-oman,10684,"Qalhat, Oman",measle_white,"<Point><coordinates>58.591067,23.615135</coordinates></Point>",1631
sangano-angola,10727,"Sangano, Angola",measle_white,"<Point><coordinates>13.235034,-8.812877</coordinates></Point>",1560
